step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2740,1,811591.0,2632189.9467885233,173512759595.7102,0.3147073085947565,110797,277280,20305
2740,3,824309.0,722158.5121160004,7490043452.245581,0.180480020606789,114848,234700,23528
2740,4,815778.0,247991.58347881466,916855416.0454775,0.18734272607398475,219845,134711,17563
2760,2,818542.0,1080061.279541947,30047701452.28173,0.3236863057189847,126389,228584,21537
2760,1,824265.0,430899.88294902304,2411086212.9770117,0.1631810981589561,185368,147833,18156
2760,3,815812.0,2298712.4813537453,159370835924.64465,0.3790088986343005,143762,254068,17657
2760,4,812997.0,1021329.2692597068,27979052712.298805,0.33706318039968397,104763,234655,23870
2780,2,815680.0,925945.0827145233,8720485096.603403,0.12781447746474256,132922,225991,23759
2780,1,820500.0,1080636.1581773122,32600107215.975475,0.35080833423967905,118184,235911,22360
2780,3,812582.0,769021.8852660079,20604731474.39152,0.43782385878938634,165555,148486,16964
2780,4,822854.0,2094799.0868407232,157883352515.23196,0.4521280504220322,143621,254752,18137
2800,2,822024.0,2322879.357807068,136587404459.96423,0.31810259135869895,90174,258455,19873
2800,1,818940.0,545313.5871668353,3397118383.0671263,0.1435581681214054,156921,163371,19304
2800,3,820758.0,2173164.1595750866,78072985701.85756,0.207742610346205,108432,240564,19794
2800,4,809894.0,324226.3424155243,1751167757.3134484,0.20933460257371964,204755,202750,22249
2820,2,825144.0,1603956.0557605482,49785745879.73569,0.24318117408175802,154058,165222,18149
2820,1,814382.0,362099.4832763101,1369440413.3383055,0.1312493598875107,194793,208171,22051
2820,3,812735.0,2423778.6074162666,57683395434.73709,0.12338852835349634,119414,238124,20190
2820,4,819355.0,3112184.5983520513,110970094574.3914,0.14397434847914234,92017,253623,20830
2840,2,816210.0,2805232.8877536897,175976152914.0339,0.2810126300413059,105479,280686,18645
2840,1,813437.0,1194374.715997613,18722502235.00219,0.16492730136610137,110192,214185,22702
2840,3,820574.0,985911.210412946,24317568030.350178,0.3143796266631924,133145,221805,21776
2840,4,821395.0,248075.87986821163,792453122.8160213,0.1618133557099083,211466,148464,18097
2860,2,820151.0,2892826.595392284,153724400373.59036,0.23083830071615227,96663,262744,18183
2860,1,814043.0,2041919.1560104764,58885774035.63585,0.17747744391635467,93045,247843,22686
2860,3,815008.0,244101.7707320535,802601428.7278135,0.16926529904969162,175324,184215,19424
2860,4,822414.0,593499.609939401,6395900464.248362,0.2281763794444487,195250,170338,20927
2880,2,815760.0,2578096.73330807,87968110155.71147,0.1663170253543472,133633,230072,22772
2880,1,818841.0,2093361.8532088767,86919447373.58386,0.24925174572673098,98519,272777,19167
2880,3,810982.0,993409.1499846347,20361567053.159317,0.2592774526526577,208056,128430,16565
2880,4,826033.0,900069.9373777297,24559551719.74777,0.38095860410751003,120074,233861,22716
2900,2,814576.0,2378248.908254503,166143233875.01105,0.3691287834712853,83764,264612,18619
2900,1,817471.0,1144610.3761871136,21949153531.900875,0.21052917239046431,190348,151255,17345
2900,3,822645.0,723284.8676308133,14155171578.617617,0.3400213943351643,121494,232528,22544
2900,4,816924.0,1052889.2462318796,17561117316.6729,0.19906578837870148,164676,216745,22712
2920,2,825741.0,939126.7380651773,27406674541.7127,0.3904970841334018,124076,231469,22519
2920,1,816234.0,1468331.8388219615,14084553017.752724,0.08209269268012512,201299,140968,17018
2920,3,809917.0,1076297.5130825206,12930104521.196144,0.14026432496900562,145330,215859,23364
2920,4,819724.0,2648926.9127308726,165387344221.54083,0.29619122366815087,89577,276844,18319
2940,2,811509.0,2196822.740816959,144366459130.40295,0.3759119548801951,109612,266508,19918
2940,1,821881.0,1202757.7690297063,32182534272.690304,0.2795591831070379,135788,224270,21991
2940,3,821045.0,1201435.9247934325,36034205941.944115,0.3137065542981317,113388,215245,20866
2940,4,817181.0,802076.4485614997,7225476957.164967,0.1411382914505154,201494,159117,18445
2960,2,819246.0,1664151.7251183914,25613199517.209675,0.11622186960712365,183376,222735,23684
2960,1,815871.0,197007.8440449345,840776698.7327383,0.27222217182101943,177451,160622,17979
2960,3,811430.0,2302283.461260575,146999394391.85645,0.34850404416254555,88314,254835,19385
2960,4,825069.0,1294884.9142667938,46355305694.40362,0.3474137243136201,111141,226948,20172
2980,2,814969.0,1345736.0137985502,48865579511.04729,0.33907296799612874,117425,195512,18487
2980,1,822888.0,2092840.2518248018,162933493782.5764,0.46746389685241024,98533,269129,18793
2980,3,815552.0,664047.2358038896,6664260466.572362,0.18991701702269384,182609,178837,20783
2980,4,818207.0,306229.8798583199,1345342542.0064614,0.18028002582581618,161715,221662,23157
3000,2,822020.0,1949528.0125224628,147196890653.80746,0.4866867697709277,91596,256663,19576
3000,1,823232.0,288178.8382477151,1195490139.898945,0.18089713558452397,165660,215583,22337
3000,3,816402.0,1835867.5727491523,68955593522.17722,0.2570967952791586,112512,239035,19319
3000,4,809962.0,313957.4773882415,2460701986.3188095,0.31370917600072223,190514,153859,19988
3020,2,823040.0,656031.3768734687,5172060830.248676,0.15101645289209872,164764,217779,24329
3020,1,817180.0,206245.78800746537,874689923.0804238,0.2584007745614914,191558,147715,17626
3020,3,818353.0,2291483.958736825,185408114376.52716,0.44371586628714765,83730,280618,18191
3020,4,813043.0,895395.463263336,28353811172.34617,0.4444178843648833,120230,219028,21074
3040,2,823331.0,1497081.2977515308,48513620763.78366,0.27200869258501015,126820,203295,19652
3040,1,816716.0,1001115.4233133956,25285051833.56876,0.3170336843750045,120044,219918,21425
3040,3,820450.0,2248505.4763369,131648696945.88332,0.32721901241472245,88557,263808,19719
3040,4,811119.0,1023320.3822581986,14361306758.96678,0.17233781171144388,224861,178119,20424
3060,2,812519.0,1361292.9332329072,24482993954.83311,0.1660241285568933,108510,240400,23991
3060,1,825369.0,1012824.627443047,27193501001.367043,0.33312442916177865,119512,235241,22718
3060,3,815297.0,313068.81309674843,1452600434.8494847,0.1862414826416414,228408,127835,17118
3060,4,818431.0,2376243.3540817313,166679580911.15292,0.370945778812764,103852,261664,17393
3080,2,813120.0,933874.7435256388,10908666100.776936,0.1571825219161456,208964,201891,22004
3080,1,821407.0,893168.6944762003,28688371944.660305,0.45190670137087185,118570,234319,22519
3080,3,825173.0,2305801.8892638776,164307856656.41043,0.38835080801460586,85374,267365,19005
3080,4,811916.0,1079361.483715106,15903781600.354778,0.17154435611200244,147374,161565,17692
3100,2,813333.0,831418.9513342184,9123765531.12032,0.1658609470434851,150353,171627,19116
3100,1,820004.0,2852394.3632515473,145897659859.65915,0.22534039484866975,87432,273523,19894
3100,3,824472.0,2382203.511212806,62309501683.49614,0.1379769120694971,167705,206050,19612
3100,4,813807.0,467985.1355080425,2477749227.9268355,0.14216840651518078,154792,213940,22598
3120,2,813939.0,520423.4249210168,2534416563.656514,0.11759102861116102,195892,152720,19734
3120,1,816041.0,1852188.3435250327,46954473833.19822,0.1719952879079285,114012,245158,23198
3120,3,824789.0,2880473.0882265284,129195939470.97226,0.1956730814324712,127884,236288,17577
3120,4,816847.0,1533614.4355093453,41123846434.375534,0.21972082305021498,122494,230974,20711
3140,2,823416.0,1205518.582138035,39480458720.81277,0.3413848436115413,170452,222385,21865
3140,1,821049.0,836976.17308326,27628344647.21763,0.4956082641056244,118872,232247,22432
3140,3,816006.0,1978732.0434880224,146616351754.18314,0.47056356701551805,88438,265580,19686
3140,4,811145.0,724527.1642536358,6083521179.988872,0.1456315737622444,182520,144928,17237
3160,2,815952.0,2447967.430972974,168067731612.00656,0.3524381652167089,90999,265077,18128
3160,1,821049.0,836976.17308326,27628344647.21763,0.4956082641056244,118872,232247,22432
3160,3,815936.0,281838.36415127956,902192834.6291461,0.1427279469095689,188237,152524,17783
3160,4,818679.0,1144821.7497036252,23210407208.34904,0.22254450767098388,162174,215292,22877
3180,2,815751.0,906816.1261826751,22890776322.501335,0.3498097549780912,130518,235226,22333
3180,1,815311.0,2127490.108498736,166557710371.15054,0.46242308525434966,94213,267122,19266
3180,3,819709.0,913206.7174868716,27851907850.481327,0.4196880646976408,119467,231513,22528
3180,4,820845.0,466160.31421795074,2508281758.0691824,0.14504928356693333,216084,131279,17093
3200,2,813571.0,2499593.918208951,164148458128.94125,0.3301473024353951,97252,257692,19102
3200,1,815657.0,268032.19056194543,855328176.8005155,0.14961279337384703,209927,174184,19474
3200,3,819201.0,1702870.7739907352,43706305618.24382,0.18940462452505427,127677,227810,20514
3200,4,823187.0,960712.8446117637,11098584378.21679,0.15110897433478168,125426,205454,22130
3220,2,822287.0,1116814.22017377,46398324729.460236,0.4674662851323102,120830,234658,21774
3220,1,812823.0,354356.6776722772,1393519800.1429293,0.13945746464767758,213437,157073,19647
3220,3,822923.0,2064360.1257450623,160831015850.67145,0.4742515351916113,99947,260362,19470
3220,4,813583.0,912702.201576767,11185815921.927862,0.16874050166334584,126068,213047,20329
3240,2,820697.0,1557903.67718536,24811525631.40051,0.1284642035099975,152067,238273,21827
3240,1,814166.0,352418.5848507911,2025098257.3284602,0.20489830138205253,194306,132981,17154
3240,3,817694.0,2470252.4261107994,161154644943.65195,0.33187154921426204,94412,261592,19964
3240,4,819059.0,986297.3731865955,31817407469.821404,0.41101616324297235,119497,232294,22275
3260,2,812652.0,2642149.435045169,183017891268.50772,0.32944935180672946,135582,217904,15161
3260,1,824352.0,567054.6579899587,2124278923.962733,0.08301786491026336,206345,175811,19549
3260,3,811562.0,820890.028515612,28152712342.092293,0.5250010189930221,116673,232097,22206
3260,4,823050.0,608208.7737227192,6513793767.639793,0.22127813722571554,101682,239328,24304
3280,2,820577.0,913273.2561132209,26504026145.40348,0.3993192392114357,118530,232570,22441
3280,1,823731.0,2728297.2268402595,95405936280.82764,0.1610652677069619,112006,249053,22031
3280,3,812132.0,2905984.60824613,95886523325.10483,0.1426858204492365,130669,192187,16139
3280,4,815176.0,414633.25643107743,2012190550.8664646,0.14707901210947436,199077,191330,20609
3300,2,810218.0,2395374.673989368,157861244488.72968,0.3457311249014575,129741,264529,18426
3300,1,822594.0,265862.28588601644,1492951120.442017,0.265425096596625,211835,127386,17242
3300,3,822914.0,1058143.8492415538,31036880237.674812,0.34833611254801794,119770,236170,22337
3300,4,815890.0,1063311.4796000419,29417600455.355877,0.32696111370784436,98936,237055,23215
3320,2,815903.0,1954144.088163193,159717946526.53238,0.5255940203832185,86063,264852,18920
3320,1,818254.0,1239491.758659279,33969912712.116005,0.2778542268974201,124063,232374,21336
3320,3,811683.0,996356.9476360551,25008919925.149124,0.3165737443868739,149448,230125,22784
3320,4,825776.0,255526.3082107678,1111897138.4049506,0.21399480761570328,200708,137789,18180
3340,2,822344.0,263255.60217538325,1431239414.2540998,0.25951765471112365,223004,127999,17389
3340,1,815337.0,1187926.5376646828,50755021465.222,0.4519701062509707,111363,231669,20932
3340,3,811658.0,407503.204537337,2755533364.5921636,0.20852276803236455,123703,233309,23634
3340,4,822277.0,2152090.8886959692,164866882058.13416,0.4473238674660588,102212,272163,19265
3360,2,810677.0,1557147.2001500006,40902388779.13449,0.21198210381551416,99182,234927,22436
3360,1,819970.0,297092.68192985014,1054240734.6912086,0.15009483520570308,214639,131808,17307
3360,3,825749.0,2524149.6317432653,150225224428.36826,0.2962937788211302,128253,268562,19196
3360,4,815220.0,865843.3538563114,27626822360.00844,0.4630865248545576,118208,229843,22281
3380,2,823220.0,227426.29432712164,766552081.3960433,0.1862388070625794,196530,172564,19360
3380,1,812807.0,1191943.8611685233,10627089064.12386,0.09399669460310604,97750,237108,23895
3380,3,820524.0,3429125.0246093203,200360067944.49435,0.21411859998234364,90759,278398,17773
3380,4,815065.0,707959.1814067267,8054967212.18832,0.20195620637232423,175243,177070,20192
3400,2,818525.0,696481.8810609657,3736681888.2885127,0.09680022026077868,108660,227633,23599
3400,1,825550.0,2438017.2459575,163520743120.87564,0.3457077928148332,102580,288295,19929
3400,3,810871.0,297089.2272612373,1274783767.589154,0.18149830789507732,227909,143088,18137
3400,4,816670.0,1415293.485138354,51276467525.44898,0.3216880644416864,121133,206124,19555
3420,2,819279.0,1313374.6076427475,55523202714.40895,0.40448939746977,113877,235496,21685
3420,1,819712.0,413075.8450647206,2570945739.197773,0.1893403496551216,121643,198943,20764
3420,3,811987.0,411653.10210777516,1778165600.4109185,0.1318618860836264,216465,162940,19711
3420,4,820638.0,2216068.7881663856,159936362248.1849,0.40925180516314236,108297,267761,19060
3440,2,814068.0,3254828.1516375765,93737287772.73372,0.11119009981283046,122265,242786,18582
3440,1,816632.0,493102.53945037065,2288345176.996164,0.11826518633234964,163452,205992,22519
3440,3,816170.0,3016869.0887453426,110117127336.99007,0.15203788058539977,97864,251045,19760
3440,4,824746.0,1064972.8347682408,13665916015.48254,0.15141592412721636,176701,165317,20359
3460,2,818049.0,262308.8553748729,1120984803.2799344,0.20473103616117033,161270,192058,19770
3460,1,820635.0,1388449.077072409,45912882212.26452,0.2992846952034993,105095,234502,21397
3460,3,821873.0,2018897.747614386,169248065589.41812,0.5218010283214186,90860,269455,19105
3460,4,811059.0,376931.9965402382,3526743697.239725,0.31193043664505365,203057,169125,20948
