step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
3240,3,824106.0,1033856.6195609523,33885003415.219597,0.39837930736114047,130691,187240,18772
3240,4,811540.0,2339863.817281088,138862853822.93158,0.31872401450161386,86102,266396,19511
3260,2,816074.0,1010049.8883853502,33167252031.256893,0.40853917255298766,158681,160737,17150
3260,1,817667.0,644361.2441679065,15819080323.92963,0.4787758902345189,117949,234683,22452
3260,3,819872.0,2165223.7519702185,168316816696.04703,0.45116126724046607,149091,245995,17704
3260,4,818003.0,458246.3508123902,2505527250.9691615,0.14993774130943976,134561,223725,23914
3280,2,811193.0,1052121.396069488,21125895702.415165,0.23982435784577913,154649,156310,16590
3280,1,826008.0,1164981.005659376,35305655781.60329,0.3269011570080624,182343,230893,21959
3280,3,810172.0,671722.1944602728,11157210574.513378,0.31073208386356715,133958,216959,22253
3280,4,824243.0,2020004.416860964,152219914243.6709,0.4687882296221374,89332,260978,20418
3300,2,816668.0,1744311.1506886452,63762968446.80233,0.263348274451084,195866,203110,19085
3300,1,820004.0,917848.4634180072,29646706560.92997,0.4422260771486127,124779,232063,21794
3300,3,814006.0,398160.5557229203,3365721348.7598925,0.26679123272039984,146844,177609,18406
3300,4,820938.0,2170939.661918268,123033279945.71053,0.3280476718761104,92793,252358,21935
3320,2,818224.0,1408441.8036191624,34998276716.62884,0.2217066455490517,137968,234348,22861
3320,1,812076.0,957953.3859396183,30861757161.698605,0.42261193719887913,113431,232054,21447
3320,3,821643.0,2123501.6032195417,152360874337.86127,0.42459818543551014,87196,267381,19205
3320,4,819673.0,303049.65366890974,1587768086.0139916,0.2172547839494525,221687,131357,17707
3340,2,812407.0,517893.56343949394,3685949189.1082835,0.17269437072447621,231016,169568,19972
3340,1,825510.0,858923.2344445869,27531240178.940536,0.4689504289886392,122086,224089,21915
3340,3,821812.0,2041554.2239431352,158519597834.9242,0.47793736759549377,92180,264273,19707
3340,4,811887.0,982356.0746025012,30071889099.229683,0.39159100292631277,115000,207210,19626
3360,2,810403.0,848512.2608392304,28454490069.847683,0.49664312363617785,117487,220859,20983
3360,1,822123.0,185819.6113086068,539532936.0230486,0.19635625071097118,212311,171024,19298
3360,3,817614.0,2151582.9698649687,178077423834.0052,0.4833954208777913,95887,247507,15781
3360,4,821476.0,899465.8277942451,12737229462.326738,0.19784063619276265,134597,225750,25158
3380,2,817633.0,275754.8069600459,1030911879.8205811,0.17036690143736308,211274,162447,18488
3380,1,817967.0,1033556.8056355698,29475200569.94306,0.3467351985997364,117964,199718,21475
3380,3,825656.0,2215782.129397344,162674826760.79306,0.4163668128614284,106169,282150,19865
3380,4,810360.0,895600.4922267562,26627737091.64589,0.4171723127969926,124875,220825,21392
3400,2,816514.0,1371275.4799815877,35821191645.54321,0.2393869505450732,141277,241506,22262
3400,1,819189.0,943701.8093106673,23892644981.669437,0.3371355255916385,122007,227839,22399
3400,3,813306.0,348682.9347838493,2022467307.5106618,0.20904028497386842,207767,130676,17025
3400,4,822607.0,1968209.5405398186,158072372367.47928,0.5127706629599422,89231,265119,19534
3420,2,816988.0,1225758.7642646786,31313474277.57391,0.2618973509405011,117889,227140,21706
3420,1,821022.0,1060123.8579599531,29299327056.980858,0.32760784498412987,160894,169423,17936
3420,3,823789.0,1362595.5121049779,29429395631.049805,0.19918530687055053,194300,207613,21711
3420,4,809817.0,1919195.7025735034,129766479336.598,0.442724810868066,87199,260964,19867
3440,2,810688.0,1098919.148060339,25009288791.746292,0.2602433998474008,140752,212988,22411
3440,1,823264.0,1505161.1294054228,35668544201.034134,0.1978469045226421,182659,212320,20734
3440,3,822803.0,737130.1826290912,18805067380.858788,0.4349069715254128,149099,177146,18094
3440,4,814861.0,1889397.6388838268,140325775928.5634,0.4939700065790403,87772,262686,19981
3460,2,818584.0,896136.110517789,28677380996.778496,0.448746830755999,119356,223035,21434
3460,1,813350.0,845312.3857558907,27342338750.545795,0.48085159255040383,121978,190171,19639
3460,3,818607.0,2212962.1523425896,160202382652.30203,0.4110842730829518,163857,229007,16962
3460,4,821075.0,547116.9825515879,3586573902.576287,0.1505668126903973,155091,222927,23185
3480,2,819564.0,2340437.5769162085,158856123942.44266,0.3644346823808823,102056,262827,18261
3480,1,823013.0,1051455.7403487307,25939409269.97731,0.29484105246992154,180611,182053,20113
