step,district,population,perimeter,area,polsby_popper
10520,4,822459.0,882699.1445786182,27805226382.00896,0.4484467572207417
10540,2,823209.0,308667.6570238589,1586520127.3048701,0.2092537257684093
10540,1,814907.0,2075570.2288583491,161448294383.07535,0.47094312344876815
10540,3,821438.0,1075979.4614353406,29901107623.611397,0.32455565245232465
10540,4,812062.0,865560.1380228696,26872754168.210587,0.45074150274097013
10560,2,821945.0,1095425.9010284261,22856000744.42977,0.2393558765728527
10560,1,813211.0,252353.656115442,1041913327.9058867,0.20559959511732362
10560,3,823987.0,2348032.984070733,168998989317.40262,0.3851993845992548
10560,4,812473.0,916345.1234753358,26911772912.463943,0.4027485889063612
10580,2,821839.0,2172295.602641576,161421634244.165,0.42986665476812735
10580,1,812961.0,337347.4625702318,1670122621.7331223,0.1844180080828925
10580,3,818165.0,838140.0106436954,28471974221.694393,0.5093241854617402
10580,4,818651.0,1021456.5787407571,28244945214.60971,0.34018156985532194
10600,2,821007.0,857827.4330671547,28277867370.661953,0.4828993888526999
10600,1,812589.0,2096394.7396023404,167672120645.2354,0.47942932924251597
10600,3,818439.0,477498.3009914212,2719642634.2930927,0.1498918581759029
10600,4,819581.0,773369.6120033704,21139045652.011784,0.4441411717312314
10620,2,823095.0,273766.9367699475,1206655207.8966024,0.20231638782832143
10620,1,823003.0,879551.521547376,28898339180.773907,0.4694184765447583
10620,3,813582.0,1466759.7215518453,43567978247.16554,0.25448331911848626
10620,4,811936.0,2414272.977687329,146135703666.3662,0.3150601331377443
10640,2,816449.0,1380097.9509248838,43271900352.763695,0.28549335890931943
10640,1,820232.0,2064421.4968473925,155149012007.93002,0.4574694877938743
10640,3,823739.0,902117.2220704905,20079998971.73979,0.31006132776470835
10640,4,811196.0,282334.31738013437,1307764969.7687185,0.20616371214757098
10660,2,814462.0,1065144.8621720122,28318994478.776646,0.31366808980501815
10660,1,814100.0,807061.10419226,28734070060.17058,0.5543629227728006
10660,3,823077.0,2040602.0696094455,160275361826.52808,0.4836820655091603
10660,4,819977.0,420656.34481749154,2480249936.7269363,0.1761369304520882
10680,2,812799.0,386737.86304938456,1811450146.0897343,0.1521958686743283
10680,1,822062.0,835251.8341841437,27398655344.70765,0.49351940915916087
10680,3,816338.0,993737.4317430566,21901901126.680267,0.2787073231521646
10680,4,820417.0,2075356.6980439846,168696669684.72458,0.4921878300904273
10700,2,813423.0,2344919.1360522704,145591241235.66052,0.33272801653630907
10700,1,821611.0,840481.5428857151,28295885352.102943,0.503357784906835
10700,3,820829.0,176764.98929725337,560822996.2350072,0.22555017831701346
10700,4,815753.0,1449215.4582752972,45360726718.20376,0.2714088169768888
10720,2,818543.0,944074.9187795336,27308874980.541252,0.3850354827143861
10720,1,822273.0,291505.6325617219,1478437961.8690128,0.21863468842202763
10720,3,813733.0,1957527.3985723124,162008954822.51886,0.5312918886499876
10720,4,817067.0,908811.2201708083,29012408537.273045,0.4414141877595903
10740,2,820550.0,212935.77074313816,811644768.0968885,0.22494617330337874
10740,1,815573.0,1104133.1176047605,28719830616.4822,0.29603895699215177
10740,3,816398.0,2200219.291815593,161405258282.57767,0.41898223249776717
10740,4,819095.0,824322.2922134416,28871942635.04541,0.5339391685357376
10760,2,822548.0,807182.4241976087,12615673652.913683,0.2433195004805613
10760,1,815067.0,259645.8437728898,1213788776.2577238,0.22625085606352277
10760,3,814634.0,859426.7570168416,28837277451.778263,0.4906212770388914
10760,4,819367.0,2162432.724155568,177141936421.25253,0.4760428449747217
10780,2,816238.0,724373.0284117593,7654779211.578861,0.18332343672900125
10780,1,820767.0,376834.0202021227,3431195111.477098,0.3036372653403682
10780,3,814544.0,2195443.338464857,177736188267.06366,0.46338424104790366
10780,4,820067.0,1090422.2348764427,30986513712.082626,0.3274863352881806
10800,2,820447.0,856241.5433199732,29178624539.122623,0.5001290592327691
10800,1,818055.0,1261907.4416407086,40854337785.80466,0.32239851776637424
10800,3,809920.0,261376.9686584127,846614130.3909247,0.15572586181702222
10800,4,823194.0,2198875.0157065163,148929099846.88406,0.3870689542649113
10820,2,816454.0,1103421.1280733787,27934448176.77477,0.2883150875827448
10820,1,824830.0,2046525.8060822496,162423890815.3205,0.48733244136890985
10820,3,816748.0,269716.2061474356,1220667988.9982271,0.21085957910385636
10820,4,813584.0,835733.138266653,28229669321.108772,0.5079025682186546
10840,2,810578.0,2227993.9145590616,186450415576.41586,0.4720035001132308
10840,1,824843.0,338869.38430950907,2210978338.2544246,0.24195226079985618
10840,3,811382.0,856845.212761041,28202013565.73601,0.4827088173499736
10840,4,824813.0,414123.0115146397,2945268821.795946,0.2158122422249805
10860,2,822480.0,2154412.616206789,157334155035.66013,0.42596616980969254
10860,1,813641.0,540855.9273245494,5164537531.242249,0.2218595433316475
10860,3,810712.0,860630.1597846405,28888910355.88833,0.4901261818759689
10860,4,824783.0,893224.2821108015,28421073379.41147,0.44764042398198023
10880,2,824385.0,712120.6737340443,8000544072.323393,0.19825410928165044
10880,1,816281.0,874919.0675725947,29329634580.575123,0.48148277318043375
10880,3,813523.0,971827.0195358087,26857681399.235332,0.35735547699364734
10880,4,817427.0,2403171.5824854095,155620816250.0683,0.33861640397180004
10900,2,814356.0,2442216.122132282,168351309020.7846,0.3546975378973688
10900,1,810401.0,836426.6866177459,26640159288.29335,0.47850989157942136
10900,3,824786.0,1053279.2183862906,22903237701.605316,0.2594297119975891
10900,4,822073.0,350818.9979748456,1913970291.5189025,0.19542442774101718
10920,2,820788.0,868255.2211227079,28405051430.573544,0.47348980989099543
10920,1,821343.0,1212013.2812723569,32931364460.5168,0.28171166581400686
10920,3,811312.0,223283.51715808944,805022424.7289555,0.20291049634668154
10920,4,818173.0,2455258.9446704695,157667237986.3829,0.3286674686759262
10940,2,811849.0,343355.3016268731,1615498305.8083775,0.17219829847476265
10940,1,815197.0,820407.3449347527,27684015852.054943,0.5168682717192902
10940,3,819524.0,1147466.2751196858,29170048515.257618,0.27839866933022767
10940,4,825046.0,1964993.1684011659,161339113629.08127,0.5250823751370753
10960,2,814656.0,347583.3694264111,1818933259.2478068,0.18919456242810334
10960,1,819706.0,1156681.072911866,28877241475.23979,0.2712303661251979
10960,3,811418.0,798811.7530283463,26852716805.396996,0.5288216216002153
10960,4,825836.0,1992231.1920764958,162259784762.3176,0.5137375243551714
10980,2,818064.0,886726.0012322728,29363067166.45795,0.46928037843383685
10980,1,816160.0,2137153.533445664,161222444070.54843,0.44357179012448167
10980,3,811539.0,250637.69662562164,1166342560.0866723,0.2333152929049603
10980,4,825853.0,954745.300558104,28056822505.10913,0.3867882656195028
11000,2,818064.0,886726.0012322728,29363067166.45795,0.46928037843383685
11000,1,818216.0,344235.3169884733,1816234931.9008946,0.19260654391218063
11000,3,822944.0,1922708.1583567972,161071170286.06528,0.5475212003357116
11000,4,812392.0,959304.3067459954,27558203917.77806,0.3763119284857912
11020,2,817261.0,2033372.2202588983,157036199238.4949,0.4772828919823332
11020,1,817745.0,271958.5953255829,1081955971.7454998,0.18382893603275965
11020,3,814143.0,982771.4913058623,29408647608.84483,0.3826307049492426
11020,4,822467.0,1130020.0892840999,32281873483.116913,0.31768467596214767
11040,2,812436.0,1107531.1982333856,28060795626.207367,0.28747355997331564
11040,1,822860.0,257700.3742240135,1027130377.9062771,0.19435930591861064
11040,3,819650.0,2060622.1805886296,162281496901.11353,0.48026631656928
11040,4,816670.0,924223.8991888773,28439253396.974968,0.4183826493342247
11060,2,816289.0,311863.8555411391,1347807762.669505,0.1741436848927467
11060,1,817703.0,892780.4176059237,28545586311.349968,0.45004870877674075
11060,3,823476.0,2305857.079645057,183206603895.96722,0.4329983257567583
11060,4,814148.0,566920.3443780368,6708678332.215442,0.2623026923328473
11080,2,817869.0,277884.7789822906,1498124409.1727276,0.24379692627349103
11080,1,822840.0,825463.3738556898,28743649707.36964,0.5300979920715031
11080,3,812123.0,2018431.58367515,158198468733.7717,0.4879598318834445
11080,4,818784.0,1238061.9116625795,31368433451.88813,0.25716861654936907
11100,2,825062.0,2315974.9132602015,160166815664.1081,0.3752448182121433
11100,1,810252.0,287570.9534862014,1644573016.9219022,0.24990387457703508
11100,3,817922.0,1115911.3531414333,29792087118.662148,0.300643210958822
11100,4,818380.0,856009.4522707502,28205200502.510056,0.48370651263998093
11120,2,812538.0,350034.0913956171,2543694243.1296062,0.26088798743391384
11120,1,816359.0,862369.531444629,28166334866.643894,0.4759413020138612
11120,3,819469.0,872057.3658387687,14858480597.897387,0.24552411602578467
11120,4,823250.0,2403246.031410918,174240166594.53128,0.37910688698747297
11140,2,822705.0,2008291.5055653513,149371258232.79156,0.4653968083958863
11140,1,815753.0,467457.571505602,3986664201.3353868,0.22926360829695813
11140,3,822656.0,1100318.2198274834,31424721032.934265,0.326170505202682
11140,4,810502.0,1219141.9729575198,35026032835.14095,0.2961367101611162
11160,2,815631.0,868090.0278982498,28270512113.9331,0.47142651461862034
11160,1,814740.0,428872.40872631903,2755684163.8284454,0.18827085305893035
11160,3,823644.0,2081213.7871142104,156343091345.7475,0.45358133036920084
11160,4,817601.0,1249051.1789727237,32439388678.69311,0.26128956030936823
11180,2,810760.0,1138205.346132342,30969428077.932377,0.3004012994009681
11180,1,810453.0,2100568.7119392822,158103923848.8108,0.45027592571330577
11180,3,825195.0,1113342.6850475874,26069859654.467464,0.2642961501870721
11180,4,825208.0,529504.1629563416,4665464720.991531,0.20910576964207345
11200,2,820779.0,834044.3865278019,28137056226.45798,0.5082883959413996
11200,1,824712.0,954205.4635653044,27419773864.548615,0.37843381420383476
11200,3,810572.0,464276.6229757575,3606126448.5757594,0.21023120592396238
11200,4,815553.0,2086639.4690428574,160645719762.61987,0.46364351218012856
11220,2,811179.0,1112360.8010565748,42907094310.34765,0.43576025514956535
11220,1,820268.0,592276.9160003059,4889039097.85598,0.17513936134429484
11220,3,822498.0,1320895.778553294,45093141666.56229,0.3247754951013639
11220,4,817671.0,1980133.3252160044,126919401227.43633,0.40677009111654194
11240,2,814602.0,2358819.799486012,136915030026.30185,0.3092227662765782
11240,1,822376.0,345347.1462024384,2379859938.5806956,0.25075495253521873
11240,3,814717.0,886455.641169477,24479629884.01979,0.3914719914143113
11240,4,819921.0,1635180.4007916078,56034156453.29988,0.2633488076142171
11260,2,815837.0,849025.4699827849,27749544364.637096,0.48375368119317574
11260,1,811656.0,1999962.076635154,162747389799.2839,0.5113053944215277
11260,3,823901.0,355645.7815404126,1734417935.9972577,0.17231706806520428
11260,4,820222.0,1017947.8303581246,27577324202.283974,0.33443440306093764
11280,2,820479.0,276916.67902922735,1170667409.5608954,0.1918426491232778
11280,1,815853.0,975608.6801395311,24451586743.42619,0.32282384055326124
11280,3,811117.0,2583284.997116262,169638083413.93945,0.31943947079676516
11280,4,824167.0,893911.6327218486,24548338735.275696,0.38604932155232946
11300,2,821091.0,167310.82121496915,842628322.6864173,0.3782664772704068
11300,1,824647.0,1112543.8713343916,16963302918.969835,0.17222095381019428
11300,3,814221.0,1056971.0922396122,33337612239.353523,0.3749886609146706
11300,4,811657.0,2469576.854865255,168665132821.19247,0.3475282265935052
11320,2,809729.0,2600496.2104440657,150551684659.88138,0.27975833407269496
11320,1,822455.0,305329.28506388096,2058875561.8107293,0.2775255941596695
11320,3,824310.0,1506787.9750266853,39731970160.58749,0.2199103518333909
11320,4,815122.0,843663.6332580815,27466145919.922646,0.48491869661806747
11340,2,814320.0,869139.4445801908,27525458345.953682,0.4578945802379333
11340,1,810610.0,2160878.084945163,161647971162.0056,0.4350303855381766
11340,3,822675.0,1065484.537395136,27428694925.63539,0.3036132391109534
11340,4,824011.0,432403.2164146378,3206551868.607542,0.2155114266386758
11360,2,825249.0,2538064.562049317,170970497790.44794,0.3335229393970463
11360,1,815395.0,1142778.3233077363,30570973437.735573,0.29416780769844814
11360,3,818257.0,730981.6109458499,12526439791.873777,0.29459448746552414
11360,4,812715.0,555498.0723466099,5740765282.144933,0.23378386925768133
11380,2,823256.0,2234948.676741881,156311780377.4021,0.39324794769816934
11380,1,819560.0,770738.429363871,9767820257.90376,0.206630057284111
11380,3,810954.0,919599.4555015734,24702411251.219765,0.36707245870823063
11380,4,817846.0,841818.0202636787,29026664415.676567,0.5147194264638648
11400,2,824549.0,399144.31227743905,2519304437.5961995,0.19871498834046686
11400,1,814589.0,2084401.6622674891,143744402679.85233,0.41575548247774474
11400,3,812875.0,828644.0833364145,29032367671.874058,0.5313201073401056
11400,4,819603.0,1391844.6809939328,44512601512.8796,0.2887428859807149
11420,2,817984.0,274809.23247294524,958924520.1310897,0.1595628003275399
11420,1,823007.0,899581.0816630118,28025357228.744778,0.4351914896475911
11420,3,811159.0,2219906.198923624,158652617497.3218,0.40456458051362015
11420,4,819466.0,1082180.132795937,32171777056.00453,0.3452119341967973
11440,2,825070.0,895997.5834563789,27531762590.137882,0.4309532926495491
11440,1,812294.0,978269.9900937183,14237537366.309608,0.18695077882149366
11440,3,811351.0,819714.9955682671,26916464818.51521,0.5033871482163066
11440,4,822901.0,2130506.9873957867,151122911527.23947,0.4183832125608142
11460,2,816143.0,1941464.5455099428,142735576536.83374,0.475864349280719
11460,1,822819.0,1225719.1329052784,29029502165.406635,0.2428105325672631
11460,3,821702.0,891497.7433874123,28725672445.754505,0.4541920953554904
11460,4,810952.0,863310.9508495734,19317925154.207325,0.3257135630586693
11480,2,825933.0,983184.9786289872,31666681079.467094,0.4116631026478772
11480,1,820210.0,1977341.5663197455,115646499060.00635,0.3716883613146847
11480,3,813677.0,1423965.079185731,43559801948.50353,0.26995854740882136
11480,4,811796.0,1053350.2630388318,28935694214.225212,0.32771638396314073
11500,2,823536.0,828321.3211044378,18560287625.433086,0.33993578532658786
11500,1,820058.0,670566.3897350251,7783479956.933872,0.21752045937206588
11500,3,812030.0,859678.7117224669,28838792109.431934,0.4903594909685779
11500,4,815992.0,2334653.734957332,164626116610.4033,0.3795453223824229
11520,2,823310.0,2064585.5389166763,160955051823.41544,0.47451365453189986
11520,1,824719.0,999782.4508467031,32140708666.08036,0.40406784701852294
11520,3,811332.0,335919.2054725636,2212815953.351226,0.2464254106851213
11520,4,812255.0,1010080.8359248268,24500099859.355087,0.30176262970482065
11540,2,824033.0,2218722.4681814574,161228609278.49216,0.4115721781522796
11540,1,812234.0,226102.75061802368,1014819177.9638494,0.24945191280341664
11540,3,813879.0,1002431.8390741369,31846674213.246864,0.3982577582092609
11540,4,821470.0,1018636.3752242527,25718573632.49921,0.3114715480761952
11560,2,821037.0,2169699.527744582,158182525398.41208,0.42224953494060624
11560,1,811751.0,922946.162611679,29739294894.882072,0.4387203650685398
11560,3,819810.0,409466.801886384,2011193091.0467165,0.1507392116111133
11560,4,819018.0,1024991.0490707173,29875662917.861294,0.35734463734288424
11580,2,823933.0,380110.3138275641,2013658920.1098478,0.17513641948392492
11580,1,815924.0,757466.7822804886,19929932088.64969,0.43650427208347015
11580,3,819997.0,2201315.396932309,169574519332.0878,0.43975006898126184
11580,4,811762.0,837315.9363854094,28290565961.35485,0.5070756845096025
11600,2,810574.0,2086896.5143839023,162477859054.57858,0.46881578342062724
11600,1,820317.0,581672.4090361707,5858181946.647849,0.2175784066683675
11600,3,820078.0,1019411.9150507324,23789341881.539818,0.28766887898147264
11600,4,820647.0,884905.0245899486,27683293419.43594,0.44425701862055467
11620,2,813850.0,400014.9227015493,3032296721.5094886,0.23813825893269858
11620,1,820237.0,2432651.9143425017,163341917414.14798,0.3468546907116902
11620,3,825719.0,990647.9911696982,25523036632.742973,0.3268161288148068
11620,4,811810.0,1119579.023927583,27911425533.801765,0.27982233474105905
11640,2,823803.0,245203.62920530583,833139991.4977225,0.17413018360645108
11640,1,824097.0,669135.3180036236,14646205372.588844,0.4110617598297454
11640,3,812541.0,1284103.5209205477,40055889338.5036,0.3052644065395715
11640,4,811175.0,2249759.9112703367,164273441599.61197,0.40785413749040006
11660,2,825434.0,1053071.0674600762,23260388741.310757,0.263579403490857
11660,1,812365.0,1028124.8390984563,21945515238.10544,0.2608939104976694
11660,3,823007.0,657648.1895290734,12557936263.13707,0.3648722886593232
11660,4,810810.0,2138245.85499492,162044836059.64886,0.4453790475136218
11680,2,814798.0,465339.64750198694,2710594654.822192,0.15730203046170854
11680,1,818745.0,771260.4051530368,21194334971.73927,0.4477417430384675
11680,3,814338.0,857722.3866089929,27661127062.234764,0.4724830628854647
11680,4,823735.0,2056955.051698498,168242619613.40594,0.4996849654993197
11700,2,811964.0,858080.1488244968,28504760956.51972,0.4864873562187846
11700,1,825115.0,2528154.40900094,175088326094.4661,0.3442388356842834
11700,3,812138.0,271538.7070628895,1302055788.798695,0.2219095359307039
11700,4,822399.0,793739.2714621365,14913533462.41766,0.2974641828678683
11720,2,823003.0,810691.816075074,28744253747.853176,0.5496032907623677
11720,1,823686.0,474435.2212340298,2619308848.961494,0.14623210394672123
11720,3,813915.0,891718.9991201601,27501836667.634613,0.43462581965058456
11720,4,811012.0,2102293.5050653047,160943277037.7529,0.45761052729640855
11740,2,817189.0,854771.6495880281,28325834575.04457,0.48718326289843333
11740,1,814898.0,1043087.2514532454,16539186397.61671,0.19102171099036136
11740,3,819572.0,2483283.9669394256,145006250572.96185,0.29549070080044976
11740,4,819957.0,1161840.1114673372,29937404756.579025,0.2786963500915872
11760,2,813016.0,750087.8459809846,15419491243.039207,0.34439405961994213
11760,1,810973.0,2220994.4679081435,169712062535.8806,0.4323421938236684
11760,3,822588.0,1045193.1872773326,15744411639.626945,0.18111030393781333
11760,4,825039.0,891519.6760957693,18932710883.655354,0.29933727566484875
11780,2,813012.0,651017.6855053543,15235098624.488014,0.4517202507104846
11780,1,826042.0,2107494.701534558,161409176306.05255,0.4566727549368878
11780,3,821673.0,1295038.6517605048,42332637780.48967,0.31719018003053395
11780,4,810889.0,206252.63583741355,831763591.1718794,0.24570316752110963
11800,2,820110.0,512128.3353812877,2906985850.5717883,0.13928205666954924
11800,1,813459.0,1002949.4195372857,30031680898.81394,0.3751728842202237
11800,3,818538.0,868989.8969627235,27317910971.864285,0.4545983915550293
11800,4,819509.0,2000817.0115875006,159552098580.9521,0.5008384263905211
11820,2,818913.0,1156425.083468957,36975455347.913666,0.3474468579917724
11820,1,818758.0,456296.0693675692,2786252907.1576047,0.16816551563852106
11820,3,821642.0,876176.2582717706,28165435202.519997,0.461045055047629
11820,4,812303.0,1933373.907552129,151881532844.61084,0.5106027262479644
11840,2,825359.0,1442141.737745183,47975534179.51441,0.28987702181415065
11840,1,823483.0,362024.79091817676,1987995982.8734598,0.19061134406770022
11840,3,809989.0,2294829.3734979914,156983374149.75522,0.3745956442465502
11840,4,812785.0,586594.4431506449,12861771990.058971,0.4697153805817261
11860,2,812542.0,290606.2665754339,1393980839.370441,0.20742290775982436
11860,1,819614.0,2268856.151952328,164257478058.81918,0.40097850342971886
11860,3,821843.0,756927.2699887914,13930565655.24317,0.3055415740137109
11860,4,817617.0,1142806.3867323762,40226651748.769295,0.38706012460064876
11880,2,812551.0,2174133.9190065637,150426358151.9646,0.39990904055570653
11880,1,817302.0,575455.3821820444,12707786385.6126,0.4822324788431434
11880,3,817450.0,292934.4463659547,2219955423.1972866,0.32509720115261753
11880,4,824313.0,1470557.2986717494,54454576341.42752,0.31643196314719046
11900,2,811751.0,855765.0695032184,28629436612.91896,0.49126243297897326
11900,1,823799.0,747957.8487491076,10670919429.129932,0.23969416235821164
11900,3,811961.0,1111037.9358980414,23536559310.30802,0.23960455166313835
11900,4,824105.0,2728318.690698333,156971760949.84512,0.2649971467786112
11920,2,811217.0,642838.2015864919,14530196561.818552,0.44185319384398636
11920,1,817007.0,2302667.8136079703,127662814375.63983,0.3025601295245751
11920,3,822920.0,1504340.1318918876,35486656674.3269,0.19705291593957358
11920,4,820472.0,1114159.8271918527,42129008690.41674,0.42647749020163483
11940,2,812552.0,883835.4822307362,28458959223.33944,0.4578107772492504
11940,1,816860.0,2303140.3343885355,161225211630.37958,0.381946045162124
11940,3,825891.0,532083.2458705655,3551751586.1237073,0.15764974723780756
11940,4,816313.0,894579.9632435068,26572753862.359356,0.4172612891623975
11960,2,812450.0,1202988.387835525,37708083564.95767,0.3274322515108024
11960,1,819105.0,1279196.188639376,29195662307.95082,0.2242094339475394
11960,3,817093.0,2255076.9793365956,151664554696.46655,0.3747755198426718
11960,4,822968.0,224264.55574392813,1240375732.8270576,0.30991446319192356
11980,2,816976.0,1408142.3245191532,34394222040.735,0.21797277344694532
11980,1,813457.0,1182677.0205090684,37985688450.15941,0.34126955716337337
11980,3,815128.0,218183.57688793016,1252356793.3303175,0.33059313081203817
11980,4,826055.0,2067692.8140076976,146176409017.97742,0.429650296610332
12000,2,812445.0,628192.0208998405,6587214750.484571,0.20976201899649088
12000,1,822516.0,2215622.041584327,160678074078.3438,0.4113155491242842
12000,3,811418.0,974390.593440257,33021627242.952282,0.4370611148826396
12000,4,825237.0,909630.8120764198,19521760230.42148,0.2964821236050729
12020,2,811469.0,2124603.1212897995,153891185524.02463,0.4284182659042923
12020,1,820914.0,990326.7937745035,31546697084.71105,0.4042096719859769
12020,3,825725.0,1076379.7908336609,33192745239.775692,0.36001613586674397
12020,4,813508.0,238594.04011974024,1178048453.6907706,0.2600481899659248
12040,2,818991.0,969386.0458053611,33138186005.233368,0.4431441981665417
12040,1,815703.0,1293201.3717742986,32805014957.403145,0.24650049225503487
12040,3,814409.0,624791.6814033885,6143986010.7689,0.19778329369689698
12040,4,822513.0,2257642.4253555583,147721489328.79672,0.3642027545865473
12060,2,815249.0,1493194.3023664474,40360451962.500275,0.22747477110699646
12060,1,821022.0,2078853.5134896184,148959803412.0906,0.43314287898668763
12060,3,817420.0,256380.8252653013,1127170813.3312702,0.2154906923250174
12060,4,817925.0,940629.0361230946,29361250114.279964,0.417011128691229
12080,2,823799.0,1152479.725051153,49558727499.84341,0.46888185119163545
12080,1,810060.0,1216685.4749229378,39172238403.91144,0.33253059257034023
12080,3,814418.0,1886036.6343241064,129805619075.8898,0.45856732747055906
12080,4,823339.0,303085.7955669217,1272091322.5574715,0.17401912787827334
12100,2,825631.0,858014.8444909123,28531358435.96001,0.48701541818810634
12100,1,814468.0,485686.6669835537,3435815509.016497,0.1830321313178484
12100,3,810286.0,2072315.6313892417,169218504934.6585,0.4951604078281863
12100,4,821231.0,713901.6713245698,18622997422.567097,0.45917966809745336
12120,2,812870.0,1233724.350833642,34408454107.40625,0.28407875219641954
12120,1,824900.0,854597.8591355154,28297108143.213585,0.48688715536819827
12120,3,813836.0,2109176.2832823307,154819974360.95306,0.43733183936592757
12120,4,820010.0,378782.0911766967,2283139690.6292276,0.19996936765493367
12140,2,818742.0,1490704.2194414511,30504284789.73545,0.17249946379368739
12140,1,823740.0,2265569.9099638136,141286045058.28296,0.3459028946504527
12140,3,817990.0,832259.5383271128,18806310039.05164,0.34118968521932797
12140,4,811144.0,936190.9215494078,29212036415.132057,0.418834884516076
12160,2,813748.0,676024.1415237465,8106566572.492994,0.22290633274921076
12160,1,824495.0,805908.4739979866,19942315454.040207,0.38584599892505256
12160,3,817768.0,1198517.5311844354,32431509130.645916,0.28371888217658553
12160,4,815605.0,2114393.5426427214,159328285145.02298,0.4478484735298353
12180,2,820495.0,1129154.024434922,31502441221.56865,0.3104900594136254
12180,1,812031.0,2180019.5701281843,158876093438.28677,0.4200951154809455
12180,3,822965.0,852125.2626151906,28504794995.897247,0.4933111188823215
12180,4,816125.0,238235.37039919844,925346646.4494153,0.20488107189635765
12200,2,823661.0,659075.6094941879,6868922190.641586,0.19871377828267853
12200,1,812351.0,883068.1612305886,18283800668.551632,0.294637410250543
12200,3,825286.0,961861.5813226884,28374415276.18669,0.3853999266305083
12200,4,810318.0,2035637.0073040745,166281538166.82217,0.5042584935121273
12220,2,816935.0,264132.5049177518,1059138109.8778615,0.19077381255325065
12220,1,817843.0,2031483.9053737186,167192344896.3675,0.5090957611435274
12220,3,822111.0,886958.3208620991,27555886698.44551,0.4401673547600478
12220,4,814727.0,1014516.2375254806,24001306597.511196,0.2930398909081002
12240,2,820605.0,910616.0960940702,27534734592.20067,0.4172728358512795
12240,1,813010.0,1064394.2190647633,31174014874.231007,0.34577818314454073
12240,3,813770.0,877408.1539959286,10579807813.407438,0.17269680799115628
12240,4,824231.0,2222599.2906193607,150520119022.36295,0.38289709753231527
12260,2,816923.0,1186161.982538541,36569758991.794556,0.3266208926203296
12260,1,820078.0,343124.11161651,2224169298.4863915,0.23739700244981887
12260,3,822145.0,2287229.4007140994,165245485154.93155,0.3969355683728383
12260,4,812470.0,925857.9080902605,15769262856.989603,0.23117058695938678
12280,2,814066.0,869410.1519289619,30423623298.83262,0.5057913350573138
12280,1,824382.0,823476.8911927816,10887182921.040163,0.2017541845951199
12280,3,818408.0,842324.3526105065,24390184685.132763,0.43198258520841837
12280,4,814760.0,2005951.3657695157,154107685397.19653,0.48127506680638454
12300,2,818739.0,267177.3230124755,1332571432.0934427,0.23458550538621314
12300,1,819650.0,2120951.0002658856,156437904014.1166,0.4370092021771769
12300,3,811384.0,901295.2078083428,28943596588.45645,0.44774241417171345
12300,4,821843.0,1309191.224225411,33094604267.535534,0.24263915529638266
12320,2,819472.0,1137622.884134242,30986921946.529343,0.30087885170988554
12320,1,817849.0,375045.04437451344,3420375081.435547,0.30557423639587417
12320,3,810740.0,2462366.327436258,152750440066.5111,0.3165825747829022
12320,4,823555.0,1274990.530904054,32650939207.726032,0.2524013210303702
12340,2,825355.0,366710.78708583437,1748786488.4104338,0.16341777106285735
12340,1,811274.0,1012408.2541670466,28134270804.73538,0.34493254505745774
12340,3,814898.0,2022083.1092472284,160972353225.1946,0.49472419902885184
12340,4,820089.0,924478.8261984254,28953265783.861652,0.42570963894117664
12360,2,812444.0,844362.696150051,27327431948.55927,0.48167112205426926
12360,1,812517.0,339724.04887097055,1646048462.1016176,0.17922554039330338
12360,3,821485.0,1042429.9507799777,29213638899.65683,0.3378327582401802
12360,4,825170.0,2006237.6155917714,161621556991.88434,0.5045967076233852
12380,2,821378.0,261212.64667095093,1285273250.2078438,0.23671017893850427
12380,1,811006.0,516874.37083676696,6867471577.453167,0.32302544853180704
12380,3,825360.0,2135368.755124108,162610266311.71497,0.44813829498879787
12380,4,813872.0,1432801.3196240123,49045665162.82606,0.30021925797981847
12400,2,824902.0,1125866.4684606304,20923229660.934704,0.20742677564968126
12400,1,816933.0,384008.8730981734,3396828439.4635105,0.2894682648926328
12400,3,812231.0,2195210.8037309665,167250987136.3563,0.43614017239405173
12400,4,817550.0,1017309.420436821,28237631065.44755,0.34287197688946575
12420,2,825311.0,1143400.9071589524,24818740466.270233,0.2385572043906083
12420,1,815325.0,908838.848599413,31399363973.592953,0.4777018789149581
12420,3,813908.0,2517916.8492056727,159993331460.1938,0.31712390274882196
12420,4,817072.0,381140.42621583125,3597240402.1450615,0.31117829432278465
12440,2,820941.0,238209.6054809607,788149844.6801238,0.1745420685642926
12440,1,815072.0,2415593.4329186566,154398086733.10532,0.33250953061477967
12440,3,816176.0,863009.554367335,28724920327.757256,0.48466034731173313
12440,4,819427.0,1241839.1462202582,35897519396.6593,0.29251194868485497
12460,2,815162.0,490011.32163872325,4210779691.9797106,0.22037389863721646
12460,1,824687.0,269208.1772395224,1273178330.7635078,0.2207611294919908
12460,3,820201.0,855259.985986176,27773561024.1089,0.477139228058597
12460,4,811566.0,2354973.3428011574,186551157255.34985,0.42270347735808955
12480,2,823387.0,1346247.2932258567,36179208549.11356,0.2508529657242209
12480,1,810003.0,259592.22387898585,1330060173.3208287,0.24802633473177116
12480,3,814689.0,2095333.688662765,153479862498.14505,0.4392935980813758
12480,4,823537.0,852491.4123364047,28819545081.622505,0.4983299158776399
12500,2,811937.0,362073.0193719511,2377552910.939911,0.22790178533498964
12500,1,814820.0,954800.2235955587,26986687614.430412,0.37199270383737076
